D23	QGA	Mannheim Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Qa4+
D24	QGA, 4.Nc3		1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3
D24	QGA, Bogolyubov Variation 		1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3 a6 5. e4
D25	QGA, 4.e3		1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3
D25	QGA, Smyslov Variation 		1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 g6
D25	QGA, Janowsky-Larsen Variation 		1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 Bg4
D25	QGA, Flohr Variation 		1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 Be6
D26	QGA	4...e6	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6
D26	QGA	Classical Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5
D26	QGA	Classical, Furman Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. Qe2 a6 7. dxc5 Bxc5 8. O-O Nc6 9. e4 b5 10. e5
D26	QGA	Classical Variation , 6.O-O	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O
D26	QGA	Classical, Steinitz Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O cxd4
D27	QGA	Classical, 6...a6	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6
D27	QGA	Classical, Rubinstein Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. a4
D27	QGA	Classical, Geller Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. e4
D28	QGA	Classical, 7.Qe2	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2
D28	QGA	Classical, 7...b5	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5
D28	QGA	Classical, Flohr Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Nc6 9. Rd1 c4 10. Bc2 Nb4 11. Nc3 Nxc2 12. Qxc2 Bb7 13. d5 Qc7
D29	QGA	Classical, 8...Bb7	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7
D29	QGA	Classical, Smyslov Variation 	1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7 9. Rd1 Nbd7 10. Nc3 Bd6
D30	Queen's gambit declined		1. d4 d5 2. c4 e6
D30	QGD Slav		1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2
D30	QGD	Stonewall Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2 Ne4 6. Bd3 f5
D30	QGD Slav		1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2 Nbd7
D30	QGD Slav	Semmering Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2 Nbd7 6. Bd3 c5
D30	QGD	Spielmann Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2 g6
D30	QGD		1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Bg5
D30	QGD	Capablanca Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nbd2
D30	QGD	Vienna Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Bg5 Bb4+
D30	QGD	Capablanca-Duras Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Bg5 h6
D30	QGD	Hastings Variation 	1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Bg5 h6 5. Bxf6 Qxf6 6. Nc3 c6 7. Qb3
D31	QGD	3.Nc3	1. d4 d5 2. c4 e6 3. Nc3
D31	QGD	Janowski Variation 	1. d4 d5 2. c4 e6 3. Nc3 a6
D31	QGD	Alapin Variation 	1. d4 d5 2. c4 e6 3. Nc3 b6
D31	QGD	Charousek (Petrosian) Variation 	1. d4 d5 2. c4 e6 3. Nc3 Be7
D31	QGD	Semi-Slav	1. d4 d5 2. c4 e6 3. Nc3 c6
D31	QGD	Semi-Slav, Noteboom Variation 	1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4
D31	QGD	Semi-Slav, Koomen Variation 	1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. a4 Bb4 6. e3 b5 7. Bd2 Qe7
D31	QGD	Semi-Slav, Junge Variation 	1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. a4 Bb4 6. e3 b5 7. Bd2 Qb6
D31	QGD	Semi-Slav, Abrahams Variation 	1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. a4 Bb4 6. e3 b5 7. Bd2 a5
D31	QGD	Semi-Slav, Marshall gambit	1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4
D32	QGD	Tarrasch defense	1. d4 d5 2. c4 e6 3. Nc3 c5
D32	QGD	Tarrasch, von Hennig-Schara gambit	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4
D32	QGD	Tarrasch defense, 4.cd ed	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5
D32	QGD	Tarrasch defense, Tarrasch gambit	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. dxc5 d4 6. Na4 b5
D32	QGD	Tarrasch defense, Marshall gambit	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. e4
D32	QGD	Tarrasch defense	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3
D33	QGD	Tarrasch, Schlechter-Rubinstein system	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3
D33	QGD	Tarrasch, Folkestone (Swedish) Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 c4
D33	QGD	Tarrasch, Schlechter-Rubinstein system, Rey Ardid Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 c4 7. e4
D33	QGD	Tarrasch, Prague Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6
D33	QGD	Tarrasch, Wagner Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Bg4
D34	QGD	Tarrasch, Prague Variation , 7...Be7	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7
D34	QGD	Tarrasch, Prague Variation , Normal position	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O
D34	QGD	Tarrasch, Reti Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. dxc5 Bxc5 10. Na4
D34	QGD	Tarrasch, Prague Variation , 9.Bg5	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5
D34	QGD	Tarrasch, Bogolyubov Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 Be6 10. Rc1 c4
D34	QGD	Tarrasch, Stoltz Variation 	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 Be6 10. Rc1 b6
D35	QGD	3...Nf6	1. d4 d5 2. c4 e6 3. Nc3 Nf6
D35	QGD	Harrwitz attack	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bf4
D35	QGD	Exchange Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5
D35	QGD	Exchange, Saemisch Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Nf3 Nbd7 6. Bf4
D35	QGD	Exchange, positional line	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5
D35	QGD	Exchange, chameleon Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 Nbd7 8. Qc2 Re8 9. Nge2 Nf8 10. O-O-O
D35	QGD	Exchange, positional line, 5...c6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 c6
D36	QGD	Exchange, positional line, 6.Qc2	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 c6 6. Qc2
D37	QGD	4.Nf3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3
D37	QGD	Classical Variation (5.Bf4)	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7 5. Bf4
D38	QGD	Ragozin Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Bb4
D39	QGD	Ragozin, Vienna Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Bb4 5. Bg5 dxc4
D40	QGD	Semi-Tarrasch defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5
D40	QGD	Semi-Tarrasch, Symmetrical Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. e3 Nc6 6. Bd3 Bd6 7. O-O O-O
D40	QGD	Semi-Tarrasch, Levenfish Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. e3 Nc6 6. Bd3 Bd6 7. O-O O-O 8. Qe2 Qe7 9. dxc5 Bxc5 10. e4
D40	QGD	Semi-Tarrasch defense, Pillsbury Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. Bg5
D41	QGD	Semi-Tarrasch, 5.cd	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5
D41	QGD	Semi-Tarrasch, Kmoch Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 cxd4 8. cxd4 Bb4+ 9. Bd2 Bxd2+ 10. Qxd2 O-O 11. Bb5
D41	QGD	Semi-Tarrasch, San Sebastian Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 cxd4 8. cxd4 Bb4+ 9. Bd2 Qa5
D41	QGD	Semi-Tarrasch with e3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5 Nxd5 6. e3
D42	QGD	Semi-Tarrasch, 7.Bd3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5 Nxd5 6. e3 Nc6 7. Bd3
D43	QGD Semi-Slav		1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6
D43	QGD Semi-Slav	Hastings Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 h6 6. Bxf6 Qxf6 7. Qb3
D44	QGD Semi-Slav	5.Bg5 dc	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4
D44	QGD Semi-Slav	Botvinnik system (anti-Meran)	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4 6. e4
D44	QGD Semi-Slav	Ekstrom Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. exf6 gxh4 10. Ne5
D44	QGD Semi-Slav	Anti-Meran gambit	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5
D44	QGD Semi-Slav	Anti-Meran, Lilienthal Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 hxg5 10. Bxg5 Nbd7 11. g3
D44	QGD Semi-Slav	Anti-Meran, Szabo Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 hxg5 10. Bxg5 Nbd7 11. Qf3
D44	QGD Semi-Slav	Anti-Meran, Alatortsev system	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 Nd5
D45	QGD Semi-Slav	5.e3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3
D45	QGD Semi-Slav	Stonewall defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Ne4 6. Bd3 f5
D45	QGD Semi-Slav	Accelerated Meran (Alekhine Variation )	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 a6
D45	QGD Semi-Slav	5...Nd7	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7
D45	QGD Semi-Slav	Stoltz Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Qc2
D45	QGD Semi-Slav	Rubinstein (anti-Meran) system	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Ne5
D46	QGD Semi-Slav	6.Bd3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3
D46	QGD Semi-Slav	Bogolyubov Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 Be7
D46	QGD Semi-Slav	Romih Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 Bb4
D46	QGD Semi-Slav	Chigorin defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 Bd6
D47	QGD Semi-Slav	7.Bc4	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4
D47	QGD Semi-Slav	Meran Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5
D47	QGD Semi-Slav	neo-Meran (Lundin Variation )	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 b4
D47	QGD Semi-Slav	Meran, Wade Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7
D48	QGD Semi-Slav	Meran, 8...a6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6
D48	QGD Semi-Slav	Meran, Pirc Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 b4
D48	QGD Semi-Slav	Meran	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5
D48	QGD Semi-Slav	Meran, ReynOlds' Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. d5
D48	QGD Semi-Slav	Meran, Old Main line	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5
D49	QGD Semi-Slav	Meran, Blumenfeld Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5
D49	QGD Semi-Slav	Meran, Rabinovich Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Ng4
D49	QGD Semi-Slav	Meran, Sozin Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5
D49	QGD Semi-Slav	Meran, Stahlberg Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. Qf3
D49	QGD Semi-Slav	Meran, Sozin Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. O-O
D49	QGD Semi-Slav	Meran, Rellstab attack	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. O-O Qd5 14. Qe2 Ba6 15. Bg5
D50	QGD	4.Bg5	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5
D50	QGD	Been-Koomen Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5
D50	QGD	Semi-Tarrasch, Krause Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. Nf3 cxd4 6. Nxd4 e5 7. Ndb5 a6 8. Qa4
D50	QGD	Semi-Tarrasch, Primitive Pillsbury Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. Nf3 cxd4 6. Qxd4
D50	QGD	Semi-Tarrasch	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. cxd5
D50	QGD	Canal (Venice) Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. cxd5 Qb6
D51	QGD	4.Bg5 Nbd7	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7
D51	QGD	Rochlin Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. Nf3 c6 6. Rc1 Qa5 7. Bd2
D51	QGD	Alekhine Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. Nf3 c6 6. e4
D51	QGD		1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3
D51	QGD	Manhattan Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 Bb4
D51	QGD	5...c6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6
D51	QGD	Capablanca anti-Cambridge Springs Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. a3
D52	QGD		1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3
D52	QGD	Cambridge Springs defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5
D52	QGD	Cambridge Springs defense, Bogoljubow Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. Nd2 Bb4 8. Qc2
D52	QGD	Cambridge Springs defense, Argentine Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. Nd2 Bb4 8. Qc2 O-O 9. Bh4
D52	QGD	Cambridge Springs defense, Rubinstein Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. Nd2 dxc4
D52	QGD	Cambridge Springs defense, Capablanca Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. Bxf6
D52	QGD	Cambridge Springs defense, 7.cd	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. cxd5
D52	QGD	Cambridge Springs defense, Yugoslav Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. cxd5 Nxd5
D53	QGD	4.Bg5 Be7	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7
D53	QGD	Lasker Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 Ne4
D53	QGD	4.Bg5 Be7, 5.e3 O-O	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O
D54	QGD	Anti-neo-Orthodox Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Rc1
D55	QGD	6.Nf3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3
D55	QGD	Pillsbury attack	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3 Bb7 8. cxd5 exd5 9. Ne5
D55	QGD	Neo-Orthodox Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6
D55	QGD	Neo-Orthodox Variation , 7.Bxf6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bxf6
D55	QGD	Petrosian Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bxf6 Bxf6 8. Rc1 c6 9. Bd3 Nd7 10. O-O dxc4 11. Bxc4
D55	QGD	Neo-Orthodox Variation , 7.Bh4	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4
D56	QGD	Lasker defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4
D56	QGD	Lasker defense, Teichmann Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. Qc2
D56	QGD	Lasker defense, Russian Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. Qc2 Nf6 10. Bd3 dxc4 11. Bxc4 c5 12. O-O Nc6 13. Rfd1 Bd7
D57	QGD	Lasker defense, Main line	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. cxd5 Nxc3 10. bxc3
D57	QGD	Lasker defense, Bernstein Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. cxd5 Nxc3 10. bxc3 exd5 11. Qb3 Qd6
D58	QGD	Tartakower (Makagonov-Bondarevsky) system	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 b6
D59	QGD	Tartakower (Makagonov-Bondarevsky) system, 8.cd Nxd5	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 b6 8. cxd5 Nxd5
D59	QGD	Tartakower Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 b6 8. cxd5 Nxd5 9. Bxe7 Qxe7 10. Nxd5 exd5 11. Rc1 Be6
D60	QGD	Orthodox defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7
D60	QGD	Orthodox defense, Botvinnik Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Bd3
D60	QGD	Orthodox defense, Rauzer Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Qb3
D61	QGD	Orthodox defense, Rubinstein Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Qc2
D62	QGD	Orthodox defense, 7.Qc2 c5, 8.cd (Rubinstein)	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Qc2 c5 8. cxd5
D63	QGD	Orthodox defense, 7.Rc1	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1
D63	QGD	Orthodox defense, Pillsbury attack	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 b6 8. cxd5 exd5 9. Bd3
D63	QGD	Orthodox defense, Capablanca Variation 	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 b6 8. cxd5 exd5 9. Bb5
